Firm_ID,Year,NIC,GVA
CALSOFT.NS,2023,62,11956000.0
CALSOFT.NS,2022,62,74275060.0
BVCL.NS,2026,24,123889000.0
BVCL.NS,2025,24,205687000.0
BVCL.NS,2024,24,249949000.0
BVCL.NS,2023,24,222951000.0
CAMLINFINE.NS,2026,24,1231545000.0
CAMLINFINE.NS,2025,24,2582487000.0
CAMLINFINE.NS,2024,24,2048182000.0
CAMLINFINE.NS,2023,24,1840154000.0
BYKE.NS,2026,29,487497000.0
BYKE.NS,2025,29,393425000.0
BYKE.NS,2024,29,364238000.0
BYKE.NS,2023,29,408830000.0
CAMS.NS,2026,62,7343107000.0
CAMS.NS,2025,62,7048559000.0
CAMS.NS,2024,62,5455364000.0
CAMS.NS,2023,62,4480448000.0
CAMPUS.NS,2026,29,3147300000.0
CAMPUS.NS,2025,29,2582200000.0
CAMPUS.NS,2024,29,2153400000.0
CAMPUS.NS,2023,29,2560700000.0
CANTABIL.NS,2026,29,2738596000.0
CANTABIL.NS,2025,29,2132671000.0
CANTABIL.NS,2024,29,1689172000.0
CANTABIL.NS,2023,29,1686919000.0
CAPACITE.NS,2026,42,4542236000.0
CAPACITE.NS,2025,42,4535472000.0
CAPACITE.NS,2024,42,3370586000.0
CAPACITE.NS,2023,42,3414186000.0
CAPTRUST.NS,2025,64,23159000.0
CAPTRUST.NS,2024,64,48491000.0
CAPILLARY.NS,2026,62,1315450000.0
CAPILLARY.NS,2025,62,806680000.0
CARERATING.NS,2026,64,2522114000.0
CARERATING.NS,2025,64,2060957000.0
CARERATING.NS,2024,64,1588244000.0
CARERATING.NS,2023,64,1372775000.0
CARRARO.NS,2026,29,2379620000.0
CARRARO.NS,2025,29,1864420000.0
CARRARO.NS,2024,29,1495990000.0
CARRARO.NS,2023,29,1243590000.0
CAPLIPOINT.NS,2026,21,8764300000.0
CAPLIPOINT.NS,2025,21,7433500000.0
CAPLIPOINT.NS,2024,21,6186500000.0
CAPLIPOINT.NS,2023,21,4971200000.0
CARTRADE.NS,2026,29,3409931000.0
CARTRADE.NS,2025,29,2207487000.0
CARTRADE.NS,2024,29,1462913000.0
CARTRADE.NS,2023,29,969768000.0
CARYSIL.NS,2026,29,1891600000.0
CARYSIL.NS,2025,29,1471500000.0
CARYSIL.NS,2024,29,1335800000.0
CARYSIL.NS,2023,29,1083082000.0
CARBORUNIV.NS,2026,42,5472400000.0
CARBORUNIV.NS,2025,42,6938700000.0
CARBORUNIV.NS,2024,42,8584350000.0
CARBORUNIV.NS,2023,42,7903280000.0
CCAVENUE.NS,2026,62,4365300000.0
CCAVENUE.NS,2025,62,3868400000.0
CCAVENUE.NS,2024,62,2764810000.0
CCAVENUE.NS,2023,62,2457610000.0
CCL.NS,2026,10,7413746000.0
CCL.NS,2025,10,5635459000.0
CCL.NS,2024,10,4489467000.0
CCL.NS,2023,10,3999701000.0
CASTROLIND.NS,2025,19,13924200000.0
CASTROLIND.NS,2024,19,13667600000.0
CASTROLIND.NS,2023,19,12810600000.0
CASTROLIND.NS,2022,19,11781500000.0
CCHHL.NS,2025,29,190686000.0
CCHHL.NS,2024,29,126331000.0
CCHHL.NS,2023,29,339322000.0
CCCL.NS,2026,42,716315000.0
CCCL.NS,2025,42,1238288000.0
CCCL.NS,2024,42,6682569000.0
CEIGALL.NS,2026,42,6396880000.0
CEIGALL.NS,2025,42,5746060000.0
CEIGALL.NS,2024,42,5408120000.0
CEIGALL.NS,2023,42,3108980000.0
CEATLTD.NS,2026,29,20163500000.0
CEATLTD.NS,2025,29,14620800000.0
CEATLTD.NS,2024,29,16307500000.0
CEATLTD.NS,2023,29,9580600000.0
CDSL.NS,2026,64,6753526000.0
CDSL.NS,2025,64,7439875000.0
CDSL.NS,2024,64,5833554000.0
CDSL.NS,2023,64,3847682000.0
CEINSYS.NS,2026,42,1737500000.0
CEINSYS.NS,2025,42,1002800000.0
CEINSYS.NS,2024,42,587900000.0
CEINSYS.NS,2023,42,413892000.0
CELEBRITY.NS,2026,29,217900000.0
CELEBRITY.NS,2025,29,242900000.0
CELEBRITY.NS,2024,29,169800000.0
CELEBRITY.NS,2023,29,198600000.0
CELLO.NS,2026,29,5189574000.0
CELLO.NS,2025,29,5547385000.0
CELLO.NS,2024,29,5343014000.0
CELLO.NS,2023,29,4372663000.0
CENTENKA.NS,2026,29,1869800000.0
CENTENKA.NS,2025,29,1514500000.0
CENTENKA.NS,2024,29,1129900000.0
CENTENKA.NS,2023,29,1609000000.0
CENTRUM.NS,2026,64,16615344000.0
CENTRUM.NS,2025,64,14863475000.0
CENTRUM.NS,2024,64,6123876000.0
CENTRUM.NS,2023,64,2481388000.0
CENTEXT.NS,2026,24,317000000.0
CENTEXT.NS,2025,24,266100000.0
CENTEXT.NS,2024,24,215000000.0
CENTEXT.NS,2023,24,189800000.0
CENTUM.NS,2026,62,1730950000.0
CENTUM.NS,2025,62,1300770000.0
CENTUM.NS,2024,62,792400000.0
CENTUM.NS,2023,62,741560000.0
CEMPRO.NS,2026,42,11231800000.0
CEMPRO.NS,2025,42,8569800000.0
CEMPRO.NS,2024,42,7386031000.0
CEMPRO.NS,2023,42,4051257000.0
CERA.NS,2026,42,3142378000.0
CERA.NS,2025,42,3517230000.0
CERA.NS,2024,42,3610737000.0
CERA.NS,2023,42,3231974000.0
CENTURYPLY.NS,2026,24,6529515000.0
CENTURYPLY.NS,2025,24,4834969000.0
CENTURYPLY.NS,2024,24,5653406000.0
CENTURYPLY.NS,2023,24,6001440000.0
CEREBRAINT.NS,2023,42,97888000.0
CHEMBOND.NS,2026,24,194239000.0
CHEMBOND.NS,2025,24,227475000.0
CHEMBOND.NS,2024,24,203289000.0
CHEMBOND.NS,2023,24,389690000.0
CEWATER.NS,2026,35,644480000.0
CEWATER.NS,2025,35,1008420000.0
CEWATER.NS,2024,35,1358820000.0
CEWATER.NS,2023,35,498090000.0
CGCL.NS,2026,64,11633870000.0
CGCL.NS,2025,64,6034430000.0
CGCL.NS,2024,64,4004650000.0
CGCL.NS,2023,64,3278750000.0
CHAMBLFERT.NS,2026,24,29341500000.0
CHAMBLFERT.NS,2025,24,28302800000.0
CHAMBLFERT.NS,2024,24,23606000000.0
CHAMBLFERT.NS,2023,24,20151600000.0
CGPOWER.NS,2026,42,18339900000.0
CGPOWER.NS,2025,42,14669000000.0
CGPOWER.NS,2024,42,12558100000.0
CGPOWER.NS,2023,42,11128400000.0
CESC.NS,2026,35,48790000000.0
CESC.NS,2025,35,44670000000.0
CESC.NS,2024,35,44768100000.0
CESC.NS,2023,35,40242100000.0
CHALET.NS,2026,29,12290550000.0
CHALET.NS,2025,29,7721890000.0
CHALET.NS,2024,29,6043270000.0
CHALET.NS,2023,29,5439810000.0
CHEMBONDCH.NS,2026,24,512953000.0
CHEMBONDCH.NS,2025,24,477745000.0
CHEMBONDCH.NS,2024,24,451526000.0
CHEMBONDCH.NS,2023,24,389690000.0
CHEMCON.NS,2026,24,456248000.0
CHEMCON.NS,2025,24,471506000.0
CHEMCON.NS,2024,24,400220000.0
CHEMCON.NS,2023,24,839565000.0
CHEMFAB.NS,2026,24,359064000.0
CHEMFAB.NS,2025,24,409509000.0
CHEMFAB.NS,2024,24,624395000.0
CHEMFAB.NS,2023,24,1126146000.0
CHEMPLASTS.NS,2026,24,761300000.0
CHEMPLASTS.NS,2025,24,2657200000.0
CHEMPLASTS.NS,2024,24,125100000.0
CHEMPLASTS.NS,2023,24,3857700000.0
CHEVIOT.NS,2026,29,779414000.0
CHEVIOT.NS,2025,29,821074000.0
CHEVIOT.NS,2024,29,918036000.0
CHEVIOT.NS,2023,29,761046000.0
CHENNPETRO.NS,2026,19,48925100000.0
CHENNPETRO.NS,2025,19,10995700000.0
CHENNPETRO.NS,2024,19,45225400000.0
CHENNPETRO.NS,2023,19,57096300000.0
CHOICEIN.NS,2026,64,4254270000.0
CHOICEIN.NS,2025,64,2958810000.0
CHOICEIN.NS,2024,64,2240556000.0
CHOICEIN.NS,2023,64,1067586000.0
CIEINDIA.NS,2025,29,14616010000.0
CIEINDIA.NS,2024,29,14910050000.0
CIEINDIA.NS,2023,29,15027350000.0
CIEINDIA.NS,2022,29,13275480000.0
CHOLAHLDNG.NS,2026,64,71554400000.0
CHOLAHLDNG.NS,2025,64,63607000000.0
CHOLAHLDNG.NS,2024,64,54742100000.0
CHOLAHLDNG.NS,2023,64,40176000000.0
CIFL.NS,2025,64,76555000.0
CIFL.NS,2024,64,352947000.0
CINELINE.NS,2026,61,571858000.0
CINELINE.NS,2024,61,571299000.0
CINELINE.NS,2023,61,276967000.0
CLCIND.NS,2026,29,5069000.0
CIPLA.NS,2026,21,63554800000.0
CIPLA.NS,2025,21,78602800000.0
CIPLA.NS,2024,21,68240500000.0
CIPLA.NS,2023,21,51521000000.0
CLEAN.NS,2026,24,3876030000.0
CLEAN.NS,2025,24,4262020000.0
CLEAN.NS,2024,24,3733510000.0
CLEAN.NS,2023,24,4319200000.0
CINEVISTA.NS,2026,61,108456000.0
CLEANMAX.NS,2026,35,13008150000.0
CLEANMAX.NS,2025,35,10226240000.0
CLEANMAX.NS,2024,35,7116250000.0
CLEANMAX.NS,2023,35,3072060000.0
CLEDUCATE.NS,2026,10,646378000.0
CLEDUCATE.NS,2025,10,284197000.0
CLEDUCATE.NS,2024,10,399652000.0
CLEDUCATE.NS,2023,10,310844000.0
CLSEL.NS,2026,10,1674508000.0
CLSEL.NS,2025,10,1497540000.0
CLSEL.NS,2024,10,1714612000.0
CLSEL.NS,2023,10,1694359000.0
CMRGREEN.NS,2025,24,3269650000.0
CMRGREEN.NS,2023,24,2339250000.0
CMPDI.NS,2026,24,8584800000.0
CMPDI.NS,2025,24,9157100000.0
CMPDI.NS,2024,24,7644400000.0
CMPDI.NS,2023,24,3956500000.0
CNL.NS,2026,62,1039473000.0
CNL.NS,2025,62,728616000.0
CNL.NS,2024,62,668022000.0
CNL.NS,2023,62,434120000.0
COASTCORP.NS,2026,10,851192000.0
COASTCORP.NS,2025,10,416350000.0
COASTCORP.NS,2024,10,346887000.0
COASTCORP.NS,2023,10,307077000.0
CMSINFO.NS,2026,42,6325400000.0
CMSINFO.NS,2025,42,6774930000.0
CMSINFO.NS,2024,42,6334930000.0
CMSINFO.NS,2023,42,5524500000.0
COCHINSHIP.NS,2026,42,12212036000.0
COCHINSHIP.NS,2025,42,12669224000.0
COCHINSHIP.NS,2024,42,12011389000.0
COCHINSHIP.NS,2023,42,5382372000.0
COALINDIA.NS,2026,19,532760200000.0
COALINDIA.NS,2025,19,571392500000.0
COALINDIA.NS,2024,19,562920200000.0
COALINDIA.NS,2023,19,506874400000.0
COHANCE.NS,2026,21,4316100000.0
COHANCE.NS,2025,21,8504900000.0
COHANCE.NS,2024,21,4672200000.0
COHANCE.NS,2023,21,6205271000.0
COFORGE.NS,2026,62,27833000000.0
COFORGE.NS,2025,62,18991000000.0
COFORGE.NS,2024,62,15089000000.0
COFORGE.NS,2023,62,12865000000.0
COCKERILL.NS,2025,42,182718000.0
COCKERILL.NS,2023,42,213680000.0
COCKERILL.NS,2022,42,92620000.0
COFFEEDAY.NS,2026,29,4203800000.0
COFFEEDAY.NS,2025,29,2232300000.0
COMPINFO.NS,2022,62,1144776000.0
CONCORDBIO.NS,2026,21,4193890000.0
CONCORDBIO.NS,2025,21,5494561000.0
CONCORDBIO.NS,2024,21,4687084000.0
CONCORDBIO.NS,2023,21,3805561000.0
COLPAL.NS,2026,10,19338100000.0
COLPAL.NS,2025,10,20969000000.0
COLPAL.NS,2024,10,19578400000.0
COLPAL.NS,2023,10,15893902000.0
COMSYN.NS,2026,29,506291000.0
COMSYN.NS,2025,29,395913000.0
COMSYN.NS,2024,29,295633000.0
COMSYN.NS,2023,29,247960000.0
COMPUSOFT.NS,2026,10,132276000.0
COMPUSOFT.NS,2025,10,122868000.0
COMPUSOFT.NS,2024,10,158442000.0
COMPUSOFT.NS,2023,10,149087000.0
CONSOFINVT.NS,2025,64,709040000.0
CONSOFINVT.NS,2024,64,509492000.0
CONSOFINVT.NS,2023,64,4108049000.0
CONSOFINVT.NS,2022,64,28315000.0
CONCOR.NS,2026,42,23141300000.0
CONCOR.NS,2025,42,23428000000.0
CONCOR.NS,2024,42,23603400000.0
CONCOR.NS,2023,42,22059200000.0
CONFIPET.NS,2026,19,3791400000.0
CONFIPET.NS,2025,19,3701100000.0
CONFIPET.NS,2024,19,3683900000.0
CONFIPET.NS,2023,19,2208300000.0
COROMANDEL.NS,2026,24,34933500000.0
COROMANDEL.NS,2025,24,32803700000.0
COROMANDEL.NS,2024,24,25930900000.0
COROMANDEL.NS,2023,24,30619600000.0
CORALFINAC.NS,2026,68,173080000.0
CORALFINAC.NS,2025,68,212603000.0
CORALFINAC.NS,2024,68,236653000.0
CORALFINAC.NS,2023,68,224091000.0
CONTROLPR.NS,2026,42,948820000.0
CONTROLPR.NS,2025,42,864848000.0
CONTROLPR.NS,2024,42,893701000.0
CONTROLPR.NS,2023,42,794867000.0
COSMOFIRST.NS,2026,29,4786300000.0
COSMOFIRST.NS,2025,29,3623500000.0
COSMOFIRST.NS,2024,29,2458900000.0
COSMOFIRST.NS,2023,29,4172000000.0
CORDSCABLE.NS,2026,42,632827000.0
CORDSCABLE.NS,2025,42,533522000.0
CORDSCABLE.NS,2024,42,437537000.0
CORDSCABLE.NS,2023,42,376972000.0
CPCAP.NS,2026,64,635738000.0
CPCAP.NS,2025,64,588066000.0
CPCAP.NS,2024,64,597932000.0
CPCAP.NS,2023,64,211696000.0
COUNCODOS.NS,2026,68,10218000.0
COUNCODOS.NS,2025,68,10678000.0
COUNCODOS.NS,2024,68,22537000.0
COUNCODOS.NS,2023,68,12830000.0
CORONA.NS,2026,21,2852600000.0
CORONA.NS,2025,21,2462900000.0
CORONA.NS,2024,21,1582540000.0
CORONA.NS,2023,21,1333750000.0
CPEDU.NS,2026,10,316658000.0
CPEDU.NS,2025,10,241156000.0
CPEDU.NS,2024,10,200446000.0
CPEDU.NS,2023,10,28024000.0
CPPLUS.NS,2026,42,5789730000.0
CPPLUS.NS,2025,42,2583870000.0
CPPLUS.NS,2024,42,2102620000.0
CPPLUS.NS,2023,42,1728470000.0
CRAFTSMAN.NS,2026,29,12871200000.0
CRAFTSMAN.NS,2025,29,8337400000.0
CRAFTSMAN.NS,2024,29,8894800000.0
CRAFTSMAN.NS,2023,29,6789300000.0
CREATIVEYE.NS,2025,61,2502000.0
CREATIVEYE.NS,2023,61,3837510.0
CRAMC.NS,2026,64,2840042000.0
CRAMC.NS,2025,64,2643814000.0
CREDITACC.NS,2026,64,12356300000.0
CREDITACC.NS,2025,64,9689500000.0
CREDITACC.NS,2024,64,22081800000.0
CREDITACC.NS,2023,64,13139500000.0
CRISIL.NS,2025,64,11917700000.0
CRISIL.NS,2024,64,10004500000.0
CRISIL.NS,2023,64,9751400000.0
CRISIL.NS,2022,64,8521100000.0
CREST.NS,2026,64,696701000.0
CREST.NS,2025,64,1190412000.0
CREST.NS,2024,64,872543000.0
CREST.NS,2023,64,5774232000.0
CRIZAC.NS,2026,10,3146458000.0
CRIZAC.NS,2025,10,2508563000.0
CRIZAC.NS,2024,10,2012160000.0
CRIZAC.NS,2023,10,1521580000.0
CROWN.NS,2026,42,237316000.0
CROWN.NS,2025,42,347978000.0
CROWN.NS,2024,42,158694000.0
CROWN.NS,2023,42,58863000.0
CROMPTON.NS,2026,29,1365500000.0
CROMPTON.NS,2025,29,9695200000.0
CROMPTON.NS,2024,29,7804600000.0
CROMPTON.NS,2023,29,8370400000.0
CSLFINANCE.NS,2026,64,1203294000.0
CSLFINANCE.NS,2025,64,1054146000.0
CSLFINANCE.NS,2024,64,888501000.0
CSLFINANCE.NS,2023,64,627406000.0
CTE.NS,2026,62,184453000.0
CTE.NS,2024,62,242186040.0
CTE.NS,2023,62,206417510.0
CUBEXTUB.NS,2026,24,148025000.0
CUBEXTUB.NS,2025,24,117706000.0
CUBEXTUB.NS,2024,24,86124000.0
CUBEXTUB.NS,2023,24,64456000.0
CUMMINSIND.NS,2026,42,32969200000.0
CUMMINSIND.NS,2025,42,27937300000.0
CUMMINSIND.NS,2024,42,23911900000.0
CUMMINSIND.NS,2023,42,17495700000.0
CYBERTECH.NS,2026,62,446238000.0
CYBERTECH.NS,2025,62,519322000.0
CYBERTECH.NS,2024,62,397026000.0
CYBERTECH.NS,2023,62,397634000.0
CYBERMEDIA.NS,2026,61,61108000.0
CYBERMEDIA.NS,2024,61,63271000.0
CYBERMEDIA.NS,2023,61,114104000.0
CUPID.NS,2026,10,1503961000.0
CUPID.NS,2025,10,613871000.0
CUPID.NS,2024,10,561048000.0
CUPID.NS,2023,10,455734000.0
CYIENT.NS,2026,42,9835000000.0
CYIENT.NS,2025,42,12350000000.0
CYIENT.NS,2024,42,13011000000.0
CYIENT.NS,2023,42,10378000000.0
DABUR.NS,2026,10,30347600000.0
DABUR.NS,2025,10,28669900000.0
DABUR.NS,2024,10,28681300000.0
DABUR.NS,2023,10,25987800000.0
CYIENTDLM.NS,2026,42,1624790000.0
CYIENTDLM.NS,2025,42,1623860000.0
CYIENTDLM.NS,2024,42,1374300000.0
CYIENTDLM.NS,2023,42,922340000.0
DAMODARIND.NS,2026,29,414207000.0
DAMODARIND.NS,2025,29,441622000.0
DAMODARIND.NS,2024,29,557322000.0
DAMODARIND.NS,2023,29,496759000.0
DALBHARAT.NS,2026,24,32790000000.0
DALBHARAT.NS,2025,24,25470000000.0
DALBHARAT.NS,2024,24,29590000000.0
DALBHARAT.NS,2023,24,28680000000.0
DALMIASUG.NS,2026,10,5192100000.0
DALMIASUG.NS,2025,10,5387000000.0
DALMIASUG.NS,2024,10,5391000000.0
DALMIASUG.NS,2023,10,5102300000.0
DANGEE.NS,2026,29,54506000.0
DANGEE.NS,2025,29,54950000.0
DANGEE.NS,2024,29,60682000.0
DANGEE.NS,2023,29,72712000.0
DAMCAPITAL.NS,2026,64,1208100000.0
DAMCAPITAL.NS,2025,64,1464900000.0
DAMCAPITAL.NS,2024,64,1026600000.0
DAMCAPITAL.NS,2023,64,180900000.0
DATAMATICS.NS,2026,62,3630100000.0
DATAMATICS.NS,2025,62,3072700000.0
DATAMATICS.NS,2024,62,2885900000.0
DATAMATICS.NS,2023,62,2807700000.0
DATAPATTNS.NS,2026,42,3989400000.0
DATAPATTNS.NS,2025,42,3213400000.0
DATAPATTNS.NS,2024,42,2587100000.0
DATAPATTNS.NS,2023,42,1748100000.0
DBCORP.NS,2026,61,5736090000.0
DBCORP.NS,2025,61,6269510000.0
DBCORP.NS,2024,61,7029450000.0
DBCORP.NS,2023,61,3603440000.0
DAVANGERE.NS,2026,10,509384000.0
DAVANGERE.NS,2025,10,537515000.0
DAVANGERE.NS,2024,10,502976000.0
DAVANGERE.NS,2023,10,552800000.0
DBEIL.NS,2026,42,866289000.0
DBEIL.NS,2025,42,1155544000.0
DBEIL.NS,2024,42,1111003000.0
DBEIL.NS,2023,42,480670000.0
DBL.NS,2026,42,31616257000.0
DBL.NS,2025,42,25760578000.0
DBL.NS,2024,42,16557381000.0
DBL.NS,2023,42,11818407000.0
DBREALTY.NS,2026,68,1578117000.0
DBREALTY.NS,2024,68,14810689000.0
DBREALTY.NS,2023,68,12024000.0
DBOL.NS,2026,10,1626900000.0
DBOL.NS,2025,10,1367000000.0
DBOL.NS,2024,10,1583300000.0
DBOL.NS,2023,10,2133800000.0
DBSTOCKBRO.NS,2026,64,67752000.0
DBSTOCKBRO.NS,2025,64,105718000.0
DBSTOCKBRO.NS,2024,64,153939118.0
DBSTOCKBRO.NS,2023,64,100484515.0
DCM.NS,2026,42,103000000.0
DCM.NS,2025,42,305400000.0
DCM.NS,2024,42,142990000.0
DCM.NS,2023,42,140622000.0
DCAL.NS,2026,21,6177700000.0
DCAL.NS,2025,21,4725100000.0
DCAL.NS,2024,21,3020100000.0
DCAL.NS,2023,21,3005200000.0
DCI.NS,2026,62,371697000.0
DCI.NS,2025,62,275147000.0
DCI.NS,2024,62,202310000.0
DCI.NS,2023,62,124809000.0
DCMSIL.NS,2026,42,96400000.0
DCMSIL.NS,2025,42,1045700000.0
DCMNVL.NS,2026,29,553100000.0
DCMNVL.NS,2025,29,691000000.0
DCMNVL.NS,2024,29,387031000.0
DCMNVL.NS,2023,29,324991000.0
DCXINDIA.NS,2026,42,279770000.0
DCXINDIA.NS,2025,42,846380000.0
DCXINDIA.NS,2024,42,1249230000.0
DCXINDIA.NS,2023,42,1093010000.0
DCMSHRIRAM.NS,2026,42,16702800000.0
DCMSHRIRAM.NS,2025,42,14724000000.0
DCMSHRIRAM.NS,2024,42,10755400000.0
DCMSHRIRAM.NS,2023,42,17194000000.0
DCMSRIND.NS,2026,10,1045400000.0
DCMSRIND.NS,2025,10,906100000.0
DCMSRIND.NS,2024,10,2459176000.0
DCMSRIND.NS,2023,10,1596848000.0
DDEVPLSTIK.NS,2026,24,3202688000.0
DDEVPLSTIK.NS,2025,24,2869662000.0
DDEVPLSTIK.NS,2024,24,2751544000.0
DDEVPLSTIK.NS,2023,24,1779321000.0
DCW.NS,2026,24,2406556000.0
DCW.NS,2025,24,2163267000.0
DCW.NS,2024,24,1833476000.0
DCW.NS,2023,24,4844323000.0
DECCANCE.NS,2026,24,971346000.0
DECCANCE.NS,2025,24,515696000.0
DECCANCE.NS,2024,24,920470000.0
DECCANCE.NS,2023,24,1054611000.0
DEEPAKNTR.NS,2026,24,10277500000.0
DEEPAKNTR.NS,2025,24,11756200000.0
DEEPAKNTR.NS,2024,24,12792100000.0
DEEPAKNTR.NS,2023,24,13369600000.0
DEEDEV.NS,2026,42,2059138000.0
DEEDEV.NS,2025,42,1446602000.0
DEEDEV.NS,2024,42,11840110000.0
DEEDEV.NS,2023,42,860340000.0
DEEPINDS.NS,2026,19,2165318000.0
DEEPINDS.NS,2025,19,127394000.0
DEEPINDS.NS,2024,19,1953189000.0
DEEPINDS.NS,2023,19,1900909000.0
DEEPAKFERT.NS,2026,24,17867900000.0
DEEPAKFERT.NS,2025,24,20055400000.0
DEEPAKFERT.NS,2024,24,13964600000.0
DEEPAKFERT.NS,2023,24,22289600000.0
DELPHIFX.NS,2026,64,278960000.0
DELPHIFX.NS,2025,64,61520000.0
DELPHIFX.NS,2024,64,257970000.0
DELPHIFX.NS,2023,64,244900000.0
DELTACORP.NS,2026,29,1668500000.0
DELTACORP.NS,2025,29,4623900000.0
DELTACORP.NS,2024,29,4236300000.0
DELTACORP.NS,2023,29,3973300000.0
DELTAMAGNT.NS,2026,29,31873000.0
DELTAMAGNT.NS,2025,29,58799000.0
DELHIVERY.NS,2026,42,9799660000.0
DELHIVERY.NS,2025,42,8178270000.0
DELHIVERY.NS,2024,42,5648560000.0
DEN.NS,2026,61,3012940000.0
DEN.NS,2025,61,3564170000.0
DEN.NS,2024,61,3600100000.0
DEN.NS,2023,61,2639850000.0
DENORA.NS,2026,42,66806000.0
DENORA.NS,2024,42,220939000.0
DENORA.NS,2023,42,285347000.0
DENTA.NS,2026,42,834870000.0
DENTA.NS,2025,42,724330000.0
DENTA.NS,2024,42,823760000.0
DENTA.NS,2023,42,683800000.0
DEVX.NS,2026,68,1190304000.0
DEVX.NS,2025,68,994796000.0
DEVX.NS,2024,68,673370000.0
DEVX.NS,2023,68,308310000.0
DEVYANI.NS,2026,29,8728440000.0
DEVYANI.NS,2025,29,8474930000.0
DEVYANI.NS,2024,29,5754300000.0
DEVYANI.NS,2023,29,6651010000.0
DEVIT.NS,2026,62,1007747000.0
DEVIT.NS,2025,62,237179000.0
DEVIT.NS,2024,62,151260000.0
DEVIT.NS,2023,62,134645000.0
DHANUKA.NS,2026,24,4464883000.0
DHANUKA.NS,2025,24,4527131000.0
DHANUKA.NS,2024,24,3624045000.0
DHANUKA.NS,2023,24,3234458000.0
DHAMPURSUG.NS,2026,10,1966900000.0
DHAMPURSUG.NS,2025,10,1873100000.0
DHAMPURSUG.NS,2024,10,2954200000.0
DHAMPURSUG.NS,2023,10,3177300000.0
DGCONTENT.NS,2026,61,246900000.0
DGCONTENT.NS,2025,61,651200000.0
DGCONTENT.NS,2024,61,487100000.0
DGCONTENT.NS,2023,61,203500000.0
DHARAN.NS,2023,68,90697000.0
DHARAN.NS,2022,68,380947000.0
DHRUV.NS,2025,42,159828000.0
DHRUV.NS,2024,42,140724000.0
DHRUV.NS,2023,42,98432000.0
DHARMAJ.NS,2026,24,1088230000.0
DHARMAJ.NS,2025,24,769270000.0
DHARMAJ.NS,2024,24,659590000.0
DHARMAJ.NS,2023,24,454830000.0
DIAMONDYD.NS,2026,10,886412000.0
DIAMONDYD.NS,2025,10,329380000.0
DIAMONDYD.NS,2024,10,1482289000.0
DIAMONDYD.NS,2023,10,698654000.0
DICIND.NS,2025,24,434298000.0
DICIND.NS,2024,24,467415000.0
DICIND.NS,2022,24,614344000.0
DHUNINV.NS,2026,64,1601380000.0
DHUNINV.NS,2025,64,2651137000.0
DHUNINV.NS,2024,64,2044103000.0
DHUNINV.NS,2023,64,7340003000.0
DIFFNKG.NS,2026,42,740280000.0
DIFFNKG.NS,2025,42,544530000.0
DIFFNKG.NS,2024,42,470460000.0
DIFFNKG.NS,2023,42,343550000.0
DIACABS.NS,2026,42,2316238000.0
DIACABS.NS,2025,42,673336000.0
DIACABS.NS,2024,42,431728000.0
DIAMINESQ.NS,2025,24,86119000.0
DIAMINESQ.NS,2024,24,251300000.0
DIAMINESQ.NS,2023,24,581539000.0
DIGIDRIVE.NS,2026,29,82400000.0
DIGIDRIVE.NS,2025,29,102200000.0
DIGIDRIVE.NS,2024,29,60989000.0
DIGIDRIVE.NS,2023,29,68117000.0
DIGJAMLMTD.NS,2026,29,34171000.0
DIGJAMLMTD.NS,2025,29,38862000.0
DIGJAMLMTD.NS,2024,29,4800000.0
DIGITIDE.NS,2026,42,2947640000.0
DIGITIDE.NS,2025,42,4641530000.0
DISHTV.NS,2025,61,2200500000.0
DISHTV.NS,2024,61,3674800000.0
DIGISPICE.NS,2026,64,410208000.0
DIGISPICE.NS,2024,64,733124000.0
DIGISPICE.NS,2023,64,243931000.0
DIVISLAB.NS,2026,21,38740000000.0
DIVISLAB.NS,2025,21,33200000000.0
DIVISLAB.NS,2024,21,25440000000.0
DIVISLAB.NS,2023,21,27120000000.0
DIVGIITTS.NS,2026,29,922960000.0
DIVGIITTS.NS,2025,29,585690000.0
DIVGIITTS.NS,2024,29,726270000.0
DIVGIITTS.NS,2023,29,820980000.0
DIL.NS,2024,42,135630000.0
DIL.NS,2023,42,186253000.0
DIL.NS,2022,42,106555000.0
DJML.NS,2026,42,262541000.0
DJML.NS,2025,42,177488000.0
DJML.NS,2024,42,136649000.0
DJML.NS,2023,42,82511000.0
DIXON.NS,2026,62,26010100000.0
DIXON.NS,2025,62,20051700000.0
DIXON.NS,2024,62,7270700000.0
DIXON.NS,2023,62,5157500000.0
DLF.NS,2026,68,32733000000.0
DLF.NS,2025,68,28084800000.0
DLF.NS,2024,68,26289282000.0
DLF.NS,2023,68,20153099000.0
DLINKINDIA.NS,2026,62,1485519000.0
DLINKINDIA.NS,2025,62,1473655000.0
DLINKINDIA.NS,2024,62,1315035000.0
DLINKINDIA.NS,2023,62,1221332000.0
DMCC.NS,2026,24,643272000.0
DMCC.NS,2025,24,583596000.0
DMCC.NS,2024,24,462518000.0
DMCC.NS,2023,24,384113000.0
DMART.NS,2026,10,52606900000.0
DMART.NS,2025,10,46116400000.0
DMART.NS,2024,10,42500300000.0
DMART.NS,2023,10,37660500000.0
DOLLAR.NS,2026,29,2062968000.0
DOLLAR.NS,2025,29,1895391000.0
DOLLAR.NS,2024,29,1614946000.0
DOLLAR.NS,2023,29,974833000.0
DODLA.NS,2026,10,3663390000.0
DODLA.NS,2025,10,4341180000.0
